,contributions,centrality,location,totalCommitContributions,totalIssueContributions,totalPullRequestReviewContributions,totalRepositoriesWithContributedCommits,totalRepositoriesWithContributedIssues,member
stoyan,2,0.0,"Los Angeles, CA",0,0,0,0,0,False
strager,11,0.00012277589674237837,"San Carlos, CA",0,1,0,0,1,False
strake,3,0.0,[],[],[],[],[],[],False
streeter,3,0.0,[],[],[],[],[],[],False
stroese,1591,0.0,,0,0,0,0,0,False
stroxler,11,0.001693417604788939,San Francisco,10,0,0,3,0,True
strulovich,110,0.0005656156666593519,,8,0,0,3,0,True
stshmakov,1,0.0,,0,0,0,0,0,False
stuclar,101,1.4402137383398562e-05,[],[],[],[],[],[],False
sturmen,9,1.3443032925073429e-05,[],[],[],[],[],[],False
styurin,1,0.0,[],[],[],[],[],[],False
subdigital,15,0.0,"Houston, TX, USA",0,0,0,0,0,False
subedigaurav,1,0.0,"Kathmandu, Nepal",1,1,0,1,1,False
subeeshb,1,0.0,[],[],[],[],[],[],False
submetu,5,0.0,Germany,0,0,0,0,0,False
subtleGradient,122,0.0001096369320735671,"Sarasota, Florida",0,0,0,0,0,False
suchipi,6,6.692091909070922e-05,"Broomfield, CO",0,1,0,0,1,False
sudokien,1,0.0,[],[],[],[],[],[],False
sufuf3,1,0.0,[],[],[],[],[],[],False
sugarshin,2,2.093628747403334e-05,"Tokyo, Japan",2,0,0,2,0,False
sugoi-wada,1,0.0,,0,0,0,0,0,False
suhasjoshi,3,0.0,,0,0,0,0,0,False
suitingtseng,6,0.0015840916913260786,London,0,0,0,0,0,True
sujitoc,3,0.0,,0,0,0,0,0,False
sujono91,1,0.0,[],[],[],[],[],[],False
sukwkim,2,0.0,"San Jose , CA",0,0,0,0,0,False
sumananna,30,0.0,Dallas,0,0,0,0,0,False
sumanyugupta,1,0.0,"Pittsburgh, Pennsylvania",0,0,0,0,0,False
sumkit,5,0.0,,0,0,0,0,0,False
sunbohong,8,0.0,[],[],[],[],[],[],False
sunby,1,0.0,[],[],[],[],[],[],False
sundbry,1,0.0,[],[],[],[],[],[],False
suneyz,2,0.0,[],[],[],[],[],[],False
sungjk,1,0.0,Seoul. Korea,0,0,0,0,0,False
sunielmahesh,18,0.0,"Hyderabad, India",0,0,0,0,0,False
sunitasen,1,0.0,[],[],[],[],[],[],False
sunnyhowie,3,0.0,,0,0,0,0,0,False
sunnylqm,92,0.0008194758695750493,,9,1,0,2,1,False
sunnyrjuneja,1,0.0,SF Bay Area,0,0,0,0,0,False
sunpoet,3,0.0,[],[],[],[],[],[],False
sunshowers,234,0.0010546063782136627,"Oakland, CA, US",0,0,0,0,0,False
sunyal,1,0.0,[],[],[],[],[],[],False
supasate,3,0.0,[],[],[],[],[],[],False
superKalo,2,0.0,[],[],[],[],[],[],False
supercfanx,33,0.00010365259146640945,[],[],[],[],[],[],False
superdog8,25,0.0,,0,0,0,0,0,False
superfunc,1,0.0,[],[],[],[],[],[],False
superhighfives,1,0.0,[],[],[],[],[],[],False
superna9999,125,0.0,France,0,0,0,0,0,False
supersven,9,0.0,"Hamburg, Germany",0,0,0,0,0,False
supertopher,8,0.0,[],[],[],[],[],[],False
superx3man,1,0.0,[],[],[],[],[],[],False
surajkamblesk,1,0.0,[],[],[],[],[],[],False
surapuramakhil,1,0.0,[],[],[],[],[],[],False
suriyanr,17,0.0,"Bay Area, CA",0,0,0,0,0,False
surupab,7,0.0,,0,0,0,0,0,False
susan-shu-c,2,0.0,Toronto,2,0,0,1,0,False
sushilpa,2,1.0304510532921528e-07,,3,0,0,3,0,True
sushshring,1,0.0,[],[],[],[],[],[],False
suyimo,1,0.0,,0,0,0,0,0,False
suzuki,2,0.0,"Tokyo, JAPAN",0,0,0,0,0,False
svenheden,4,4.218969924416009e-05,,0,0,0,0,0,False
svenkatesh51,25,0.0,[],[],[],[],[],[],False
svenroed,13,0.0,"Stockholm, Sweden",0,0,0,0,0,False
sverrejoh,2,0.0,"Oslo, Norway",0,0,0,0,0,False
sviridov,1,0.0,,0,0,0,0,0,False
svmastersamurai,13,5.758249168042436e-06,Silicon Valley,9,0,0,1,0,True
svtfrida,1,0.0,[],[],[],[],[],[],False
sw-yx,4,0.00016120894238041899,New York,0,2,0,0,1,False
swalk-cavium,38,0.0,,0,0,0,0,0,False
swankjesse,3,0.0009249189549831899,"Waterloo, Ontario, Canada",0,0,0,0,0,False
swanson,3,0.0,"Indianapolis, IN",0,0,0,0,0,False
swarren,748,0.0,Fort Collins CO,0,0,0,0,0,False
swashcap,3,0.0006799703922374132,[],[],[],[],[],[],False
sweggersen,4,0.0,"Oslo, Norway",2,0,1,1,0,False
swgillespie,45,0.0,[],[],[],[],[],[],False
swiese,73,6.959831710329434e-05,"Seattle, WA",0,0,0,0,0,True
swisspol,14,0.0,San Francisco,0,0,0,0,0,False
swizzlr,22,0.0,Granite State,0,0,0,0,0,False
swkrueger,3,0.0001276710756956713,[],[],[],[],[],[],False
swolchok,142,0.0026443170112368745,Menlo Park,34,0,0,10,0,True
swtaarrs,950,0.00022112703752219686,"Mountain View, CA",1,0,0,1,0,True
syaau,5,0.000212034082372946,,1,0,0,1,0,False
sycamlaw43,1,0.0,[],[],[],[],[],[],False
sylemieux,15,0.0,,0,0,0,0,0,False
sylvestre,1,0.0,Paris,0,0,0,0,0,False
sync,1,0.0,"Melbourne, Australia",0,0,0,0,0,False
synth0,7,0.0,[],[],[],[],[],[],False
syohex,1,0.0,"Tokyo, Japan",0,0,0,0,0,False
syranide,78,4.323207198276799e-05,Sweden,0,0,0,0,0,False
sysmon,8,0.0,[],[],[],[],[],[],False
systemcrash,2,0.0,[],[],[],[],[],[],False
szeko,1,0.0,"Melbourne, Australia",0,0,0,0,0,False
szhongren,1,0.0,[],[],[],[],[],[],False
szpnygo,1,0.0,[],[],[],[],[],[],False
t-akashi,126,0.0,,0,0,0,0,0,False
t-kristo,17,0.0,,0,0,0,0,0,False
tabboud,1,0.0,"New York, NY",0,0,0,0,0,False
tabrindle,11,0.00044994404796706297,Florida,0,0,0,0,0,False
tadeuzagallo,366,0.0004391397248175602,"Cupertino, CA",0,0,0,0,0,False
tae-jun,2,0.0,"KAIST, Daejeon, Korea",0,0,0,0,0,False
taehwanno,2,0.0,"Seoul, Republic of Korea",0,0,0,0,0,False
taewookoh,17,0.0006967239279589092,,0,0,0,0,0,False
tageorgiou,5,3.544575656690647e-05,,0,0,0,0,0,False
taigacon,1,0.0,[],[],[],[],[],[],False
taion,20,6.712837025943082e-05,New York,0,0,0,0,0,False
takano-akio,32,0.0,,0,0,0,0,0,False
takenobu-hs,26,0.0,,0,0,0,0,0,False
takeshishimada,44,0.0,"Tokyo, Japan",0,0,0,0,0,False
tambry,2,0.0,[],[],[],[],[],[],False
tamihiro,1,0.0,[],[],[],[],[],[],False
tamird,16,0.0,[],[],[],[],[],[],False
taml,1,0.0,[],[],[],[],[],[],False
tanakaworld,1,0.0,[],[],[],[],[],[],False
tancor,1,0.0,,0,0,0,0,0,False
taneliang,9,0.0,Singapore,11,1,5,1,1,False
tang-jianfeng,3,0.0,[],[],[],[],[],[],False
tanhauhau,3,0.0,[],[],[],[],[],[],False
tanob,1,0.0,,0,0,0,0,0,False
tao-ren,761,0.001428282870454334,"Menlo Park, CA",472,0,0,2,0,True
tapthaker,6,0.0,[],[],[],[],[],[],False
tarikozket,2,0.0,[],[],[],[],[],[],False
tas50,1,0.0,[],[],[],[],[],[],False
tasti,7,0.0,[],[],[],[],[],[],False
tatocaster,2,0.0,[],[],[],[],[],[],False
tatzyr,1,0.0,[],[],[],[],[],[],False
tau0,4,0.0,[],[],[],[],[],[],False
taylorallen0913,1,0.0,[],[],[],[],[],[],False
taylorreece,1,0.0,[],[],[],[],[],[],False
taylorwinfield,2,0.0,UK,0,0,0,0,0,False
tazsingh,1,0.0,"London, UK",0,1,0,0,1,False
tbarthel-fr,1,0.0,[],[],[],[],[],[],False
tbash,1,0.0,[],[],[],[],[],[],False
tbroadley,6,0.0006103859747657413,"Kitchener, Canada",0,0,0,0,0,False
tbsandee,1,0.0,,0,0,0,0,0,False
tchaikov,21,0.0,[],[],[],[],[],[],False
tchayen,1,0.0,"Espoo, Finland",1,0,0,1,0,False
tchebb,8,0.0,,0,0,0,0,0,False
tcirstea,1,0.0,,0,0,0,0,0,False
tcliew,154,0.0,Austin,0,0,0,0,0,False
tconnally,2,0.0,,0,0,0,0,0,False
tcoopman,3,0.0,Belgium,0,0,0,0,0,False
tcuongd,1,0.0,,1,0,0,1,0,False
tcysteph,2,0.0,,0,0,0,0,0,False
tdammers,13,0.0,Netherlands,0,0,0,0,0,False
tdd,3,0.0,"Paris, France",0,0,0,0,0,False
tdrhq,25,0.0,[],[],[],[],[],[],False
tdzl2003,8,7.766080835584049e-06,Zhejiang.Hangzhou,0,0,0,0,0,False
tec27,8,0.0,"San Francisco, CA",0,0,0,0,0,False
tecbot,6,0.0,[],[],[],[],[],[],False
tecknut,5,0.0,[],[],[],[],[],[],False
tedjp,7,1.5950355385013404e-05,California,0,0,0,0,0,False
teganburns,1,0.0,[],[],[],[],[],[],False
tehfailsafe,4,0.0,,0,0,0,0,0,False
tehlordvortex,1,0.0,Nigeria,0,0,0,0,0,False
teikjun,19,0.00027644133086700913,[],[],[],[],[],[],False
teimurjan,1,0.0,[],[],[],[],[],[],False
tejashri29,1,0.0,[],[],[],[],[],[],False
tekknolagi,49,0.0002488375555641774,"Menlo Park, CA",0,0,0,0,0,False
tendant,2,0.0,San Francisco,0,0,0,0,0,False
teng-li,15,0.000972634735786111,"Menlo Park, CA",0,0,0,0,0,True
teosz,2,0.0,,0,0,0,0,0,False
tepamid,5,0.0,,0,0,0,0,0,False
terabaud,2,0.0,Hamburg,1,0,0,1,0,False
teramonagi,3,0.0,Tokyo,0,0,0,0,0,False
termi,10,0.0,Moscow,0,0,0,0,0,False
terrelln,958,0.0010131123898693057,,213,11,92,2,1,True
terribleben,9,0.0,,0,0,0,0,0,False
terryworona,31,0.0,San Francisco,0,0,0,0,0,False
tesatory,1,0.0,New York City,0,0,0,0,0,False
tesseralis,189,0.0,[],[],[],[],[],[],False
testzugang,1,0.0,[],[],[],[],[],[],False
tetunori,1,0.0,[],[],[],[],[],[],False
teustice,1,0.0,[],[],[],[],[],[],False
tfangit,233,0.00013674916300867484,,4,0,0,1,0,False
tfausak,2,0.0,[],[],[],[],[],[],False
tfg13,3,1.3758316416129066e-05,,2,0,0,2,0,False
tfolbrecht,2,0.0,,0,0,0,0,0,False
tgummerer,21,0.0,[],[],[],[],[],[],False
tgurr,1,0.0,[],[],[],[],[],[],False
tgyhlsb,3,0.0,[],[],[],[],[],[],False
th0br0,1,0.0,[],[],[],[],[],[],False
thadguidry,2,0.0,[],[],[],[],[],[],False
thagikura,1,0.0,[],[],[],[],[],[],False
thalescm,9,0.0,[],[],[],[],[],[],False
thangngoc89,2,0.00016940266831487686,"Ho Chi Minh City, Viet Nam",0,0,2,0,0,False
thans,2,2.733170418647355e-05,,0,0,0,0,0,True
tharakawj,10,0.0,[],[],[],[],[],[],False
thatch,5,0.00011296515815968235,"Santa Clara, CA",2,0,0,2,0,False
thatsafunnyname,23,0.00033927105611101545,[],[],[],[],[],[],False
thawan,5,0.00013352193392081554,,0,0,0,0,0,False
thayumanavar77,218,0.00010283263043608611,,0,0,0,0,0,False
the-felipeal,1,0.0,[],[],[],[],[],[],False
the-spyke,2,0.0,"Minsk, Belarus",2,3,0,1,2,False
theKashey,2,0.0,Sydney,0,2,0,0,1,False
thebecwar,2,0.0,,2,0,0,1,0,False
thebehera,112,0.0,"Austin, TX",0,0,0,0,0,False
thecodechef,1,0.0,[],[],[],[],[],[],False
thecubic,1,0.0,,0,0,0,0,0,True
thedanielforum,1,0.0,"Japan, Singapore",1,0,0,1,0,False
thedanielsun,5,0.0,[],[],[],[],[],[],False
theel0ja,1,0.0,[],[],[],[],[],[],False
theelfismike,1,0.0,New York City,0,0,0,0,0,False
thegreatwallfb,31,0.0,[],[],[],[],[],[],False
thehanimo,3,0.0003223263011186279,[],[],[],[],[],[],False
thehme,1,0.0,[],[],[],[],[],[],False
theill,1,0.0,"Copenhagen, Denmark",1,0,0,1,0,False
thejohnfreeman,1,0.0,[],[],[],[],[],[],False
thekarel,1,0.0,UK,0,0,0,0,0,False
thekevlau,3,0.0,,0,0,0,0,0,False
theletterf,1,0.0,[],[],[],[],[],[],False
thelvis4,3,0.0001135291487963884,[],[],[],[],[],[],False
themarwhal,1,0.0,california,0,0,0,0,0,False
themoritz,1,0.0,Hamburg,0,0,0,0,0,False
themre,3,0.0,[],[],[],[],[],[],False
thenickyoung,5,0.0,San Francisco,0,0,0,0,0,True
theonajim,3,0.0,[],[],[],[],[],[],False
theopolis,82,0.0007225847552124136,"New York, NY",4,0,0,2,0,False
theoy,9,0.0,"London, UK",0,0,0,0,0,True
therealgymmy,1,0.0,[],[],[],[],[],[],False
theseyi,2,0.0,,0,0,0,0,0,False
thewarpaint,1,0.0,"Mexico City, Mexico",0,0,0,0,0,False
thewillhuang,1,0.0,"Los Angeles, CA",1,0,0,1,0,False
theworkflow,1,0.0,[],[],[],[],[],[],False
thezhangwei,257,3.46501527362088e-05,[],[],[],[],[],[],False
thiago-franco,1,0.0,[],[],[],[],[],[],False
thiagocmoraes,14,0.00028812922138048787,Redwood City,0,0,0,0,0,True
thiagodesouza,2,0.0,[],[],[],[],[],[],False
thib92,5,0.0,[],[],[],[],[],[],False
thibaudcolas,4,0.00025208981298869415,[],[],[],[],[],[],False
thielema,7,0.0,,0,0,0,0,0,False
thii,1,0.0,,0,0,0,0,0,False
third774,1,0.0,[],[],[],[],[],[],False
thisandagain,56,0.0,Denmark,0,0,0,0,0,False
thngkaiyuan,1,0.0,Singapore,0,0,0,0,0,True
thomasmulvaney,1,0.0,,0,0,0,0,0,False
thomie,497,1.726585039060374e-05,,0,0,0,0,0,False
thompsonemerson,1,0.0,[],[],[],[],[],[],False
thomsontomy,1,0.0,Sydney,0,0,0,0,0,False
thorikawa,19,0.0,"Tokyo, Japan",0,0,0,0,0,False
thorinside,1,0.0,"Calgary, AB, Canada",0,0,0,0,0,False
thoughtpolice,710,1.726585039060374e-05,"Austin, TX",0,0,0,0,0,False
threepointone,17,0.0,"Bangalore, India",11,0,106,2,0,False
thurn,8,1.5328334066505883e-05,[],[],[],[],[],[],False
thymikee,209,0.001131274936817942,"Krakow/Wroclaw, Poland",23,2,146,4,2,False
tiagoengel,1,0.0,[],[],[],[],[],[],False
tiagovtristao,1,0.0,"London, England",0,0,0,0,0,False
tianqibt,166,4.291696434598834e-05,,63,0,0,1,0,False
tianx,106,0.0,[],[],[],[],[],[],False
tiarebalbi,1,0.0,Dublin,0,0,0,0,0,False
tibbe,105,0.0,"Zurich, Switzerland",0,0,0,0,0,False
tido64,12,5.1696715987682296e-06,"Oslo, Norway",15,0,0,2,0,False
tiegz,10,0.0,[],[],[],[],[],[],False
tiendq,2,0.0,"Ho Chi Minh City, Vietnam",0,2,0,0,1,False
tienpham94,1,0.0,Helsinki,0,0,0,0,0,False
tienvx,1,0.0,[],[],[],[],[],[],False
tiffon,2,0.0,"New York, NY",0,0,0,0,0,False
tiian,1,0.0,[],[],[],[],[],[],False
tijwelch,1,0.0,"Chicago, IL",0,0,0,0,0,False
tikider,1,0.0,Netherlands,0,0,0,0,0,False
till-varoquaux,1,0.0,,0,0,0,0,0,False
timdorr,1,0.0,"Atlanta, GA",0,0,0,0,0,False
timgates42,3,0.0016789139044215103,[],[],[],[],[],[],False
timjacobi,15,0.0005852781378193269,"London, UK",0,0,0,0,0,False
timjb,4,0.0,"Augsburg, Europe",0,0,0,0,0,False
timlacroix,1,0.0,,0,0,0,0,0,False
timmych,15,0.0,[],[],[],[],[],[],False
timonus,3,0.0,"San Francisco, CA",0,0,0,0,0,False
timothyis,3,0.0,[],[],[],[],[],[],False
timsutton,3,0.0001423958221440004,"Bromont, Québec",0,0,0,0,0,False
timur-valiev,30,0.0,,25,0,0,1,0,False
timuralp,1,0.0,[],[],[],[],[],[],False
timwangdev,8,0.0002354953521902827,United Kingdom,0,0,0,0,0,False
tinovyatkin,2,0.0,Remote,0,0,0,0,0,False
tinyogre,1,0.0,[],[],[],[],[],[],False
tirkarthi,1,0.0,"Bangalore, India",1,2,0,1,1,False
tirodkar,1,0.0,[],[],[],[],[],[],False
tirthbodawala,2,0.0,[],[],[],[],[],[],False
tiwilliam,15,0.0,[],[],[],[],[],[],False
tizmagik,1,0.0,[],[],[],[],[],[],False
tjaneczko,1,0.0,[],[],[],[],[],[],False
tjlaxs,1,0.0,[],[],[],[],[],[],False
tjwudi,9,0.0,,0,0,0,0,0,True
tkisky,104,0.0,"Lake Forest, CA",0,0,0,0,0,False
tkrotoff,2,0.0,Paris,0,0,0,0,0,False
tks2103,1,0.0,[],[],[],[],[],[],False
tleunen,1,0.0,[],[],[],[],[],[],False
tlian7,1,0.0,,0,0,0,0,0,False
tlvenn,1,0.0,Hong Kong,0,0,0,0,0,False
tmcw,1,0.0,[],[],[],[],[],[],False
tmikov,88,0.0,San Francisco Bay Area,71,2,8,1,1,False
tmotyl,6,0.0,,0,0,0,0,0,False
tmtrademarked,5,0.0,[],[],[],[],[],[],False
tmus,1,0.0,UK,1,0,0,1,0,False
tnorman42,5,0.0,[],[],[],[],[],[],False
tnovak,10,0.0,[],[],[],[],[],[],False
tnowacki,4,0.0,,0,0,0,0,0,True
tobiasandersen,2,0.0,[],[],[],[],[],[],False
tobiasbueschel,2,0.0,[],[],[],[],[],[],False
tobiastimm,2,0.0,[],[],[],[],[],[],False
tobijdc,2,0.0,[],[],[],[],[],[],False
toddbot,1,0.0,,0,0,0,0,0,False
toddfarmer,23,0.0,"Bozeman, MT",0,0,0,0,0,False
toddkrabach,10,0.0004204357017010616,,0,0,0,0,0,False
togobingi,1,0.0,Berlin,1,0,0,1,0,False
tokorom,17,0.0,"狛江, Tokyo",0,0,0,0,0,False
tolunayakbulut,1,0.0,[],[],[],[],[],[],False
tolysz,1,0.0,[],[],[],[],[],[],False
tom-auger,3,0.0,[],[],[],[],[],[],False
tom-un,6,0.0,"Redmond, WA",5,0,2,1,0,False
tom76kimo,1,0.0,Taipei,0,0,0,0,0,False
tomarak,1,0.0,,0,0,0,0,0,False
tomasreimers,10,3.3802287674353495e-05,"New York, NY",0,0,0,0,0,False
tomatau,1,0.0,London,0,0,0,0,0,False
tombenner,24,0.0,"San Francisco, CA",0,0,0,0,0,False
tomcwarren,59,0.0,,0,0,0,0,0,False
tomkukral,1,0.0,[],[],[],[],[],[],False
tommcgurl,1,0.0,"Red Bank, New Jersey",0,0,0,0,0,False
tommilligan,2,0.0010015192794658506,[],[],[],[],[],[],False
tomocchino,16,8.43593414691896e-05,"San Carlos, CA",0,0,0,0,0,False
tomoima525,1,0.0,San francisco,2,0,0,2,0,False
tomquist,1,0.0,[],[],[],[],[],[],False
tomscallon,1,0.0,"Redwood City, CA",0,0,0,0,0,True
tomtomjhj,1,0.0,:help!,1,0,0,1,0,False
tomtwttr,1,0.0,,0,0,0,0,0,False
tomvanzummeren,17,0.0,,0,0,0,0,0,False
tomzhang32,1,0.0,[],[],[],[],[],[],False
tony,2,0.0,USA,0,0,0,0,0,False
tonyarnold,30,0.0,"Newcastle, Australia",0,0,0,0,0,False
tonygentilcore,1,0.0,[],[],[],[],[],[],False
tonytheodore,1,0.0,[],[],[],[],[],[],False
tonyzonghui,28,0.0,,0,0,0,0,0,False
toolness,1,0.0,"Brooklyn, NY",0,0,0,0,0,False
tooppaaa,1,0.0,[],[],[],[],[],[],False
topaxi,1,0.0,[],[],[],[],[],[],False
topher200,1,0.0,,0,0,0,0,0,False
tophyr,29,0.0002932227171904607,[],[],[],[],[],[],False
topwu,154,0.0,[],[],[],[],[],[],False
torkelrogstad,1,0.0,[],[],[],[],[],[],False
torukMnk,1,0.0,"Colima, Mexico",0,0,0,0,0,False
toshi0383,2,0.0,[],[],[],[],[],[],False
toti1212,1,0.0,Uruguay,1,0,0,1,0,False
toto,61,0.0,"Berlin, Germany",0,0,0,0,0,False
toulouse,3,5.402078162047909e-05,[],[],[],[],[],[],False
tox-fb,22,0.0,,0,0,0,0,0,False
tpetazzoni,44,0.0,"Toulouse, France",0,0,0,0,0,False
tquetano-r7,1,0.0,[],[],[],[],[],[],False
tracelogfb,36,0.0007894653735234022,,0,0,0,0,0,False
traceroute73,10,0.0,[],[],[],[],[],[],False
travisjeffery,57,0.0,Canada,0,0,0,0,0,False
treeowl,145,1.726585039060374e-05,,0,0,0,0,0,False
trevorsmith,3,0.0,"Salt Lake City, UT",0,0,0,0,0,False
trevortabaka,2,0.0,"Detroit, MI",0,0,0,0,0,False
trevtrich,2,0.0,[],[],[],[],[],[],False
trieloff,1,0.0,"Potsdam, Germany",0,0,0,0,0,False
trini,3252,0.0,,0,0,0,0,0,False
tripleex,14,0.0,,0,0,0,0,0,False
tristangemus,1,0.0,,0,0,0,0,0,False
trivikr,5,0.0,"Seattle, WA, USA",0,1,0,0,1,False
trofi,256,0.0,,0,1,0,0,1,False
trommler,70,0.0,"Nuernberg, Germany",0,0,0,0,0,False
trongthanh,1,0.0,"Ho Chi Minh city, Vietnam",0,0,0,0,0,False
trosten,198,0.00010283263043608611,,0,0,0,0,0,False
troublediehard,1,0.0,[],[],[],[],[],[],False
troutowicz,2,0.0,"Manhattan, NY",0,0,0,0,0,False
troydemonbreun,4,0.0,Nashville,0,0,0,0,0,False
tru,2,0.0,[],[],[],[],[],[],False
truckingsim,1,0.0,"New York, NY",0,0,0,0,0,False
trueadm,738,0.00022657487161197707,"London, United Kingdom",169,0,124,1,0,False
truongduy134,9,0.0004465136840553328,"Sunnyvale, CA",0,0,0,0,0,True
trustyoo86,2,0.0,[],[],[],[],[],[],False
tryzniak,1,0.0,Belarus,0,0,0,0,0,False
ts826848,2,0.0,[],[],[],[],[],[],False
tsawan,2,0.0,[],[],[],[],[],[],False
tschrager,4,0.0,,1,0,0,1,0,False
tseaver,1,0.0,[],[],[],[],[],[],False
tshauck,1,0.0,Seattle,0,0,0,0,0,False
tshradheya,1,0.0,[],[],[],[],[],[],False
tsing,1,0.0,"Wellington, New Zealand",0,0,0,0,0,False
tsironis,1,0.0,[],[],[],[],[],[],False
tsmrachel,3,0.0,[],[],[],[],[],[],False
tspence,262,8.559529109267191e-05,"Seattle, WA",0,0,0,0,0,True
tsriram,4,4.218969924416009e-05,Chennai,0,0,0,0,0,False
tstarling,61,0.0,,0,0,0,0,0,False
tsuiyuenhong,1,0.0,[],[],[],[],[],[],False
tsujeeth,1,0.0,"San Francisco, CA",0,1,0,0,1,False
ttmarek,2,0.0,Toronto,0,0,0,0,0,False
ttsiodras,1,0.0,"Noordwijk, Netherlands",0,0,0,0,0,False
ttsugriy,1018,0.0036765062594690642,"Seattle, WA",1,0,0,1,0,True
ttsui,1,0.0,[],[],[],[],[],[],False
tttp,1,0.0,[],[],[],[],[],[],False
tuchk4,6,0.0,[],[],[],[],[],[],False
tudor,225,4.395783920326701e-06,,0,3,0,0,1,False
tudormunteanu,6,0.0,[],[],[],[],[],[],False
tugrulates,1,0.0,[],[],[],[],[],[],False
tugrulince,1,0.0,[],[],[],[],[],[],False
tumtumtum,33,0.00038961220182619113,London,1,0,0,1,0,False
tuncer,3,0.0,[],[],[],[],[],[],False
tundethomas,1,0.0,[],[],[],[],[],[],False
tungvn,1,0.0,"Ha Noi, Viet Nam",0,0,0,0,0,False
turbulem,2,0.0,"London, UK",0,0,0,0,0,False
turnrye,6,0.0,[],[],[],[],[],[],False
tusharf5,4,0.0,[],[],[],[],[],[],False
tutchiio,9,0.0,[],[],[],[],[],[],False
tux-tn,2,0.0,Tunis/Tunisia,0,0,0,0,0,False
tvald,2,0.0,,0,0,0,0,0,False
tvirot,7,0.0,"Bangkok, Thailand",0,0,0,0,0,False
twanvl,150,0.0,The Netherlands,0,0,0,0,0,False
twlopes,14,0.0,,0,0,0,0,0,False
tyao1,322,8.113117193741204e-05,"Newark, CA",254,0,3,2,0,False
tychota,2,0.0,France,0,0,0,0,0,False
tygert,8,0.0,,0,0,0,0,0,False
tylercraft,10,0.0,[],[],[],[],[],[],False
tylerfangfb,1,0.0,[],[],[],[],[],[],False
tylermcginnis,7,0.00038147501236125345,"Eden, Utah",0,0,0,0,0,False
tylerschultz,80,0.0,SF,0,0,0,0,0,False
tylertruong,1,0.0,[],[],[],[],[],[],False
tyrasd,1,0.0,Heidelberg,1,1,0,1,1,False
tyrone-sudeium,1,0.0,[],[],[],[],[],[],False
tyronen,196,5.817226532051192e-05,"London, United Kingdom",0,0,0,0,0,False
tyvsmith,5,0.0002193003016009678,[],[],[],[],[],[],False
tyzhnenko,4,0.0,[],[],[],[],[],[],False
tzakian,3,0.0,The World,0,0,0,0,0,False
ubaierbhat,1,0.0,,1,0,0,1,0,False
ucdstudent95618,2,0.0,San Francisco Bay Area,0,0,0,0,0,False
udat,3,0.0,,0,0,0,0,0,False
udbhav-chugh,1,0.0,,1,0,0,1,0,False
uddipta,152,0.0001867542192867091,[],[],[],[],[],[],False
udippant,71,0.00022180315053131323,"San Francisco, CA",3,0,0,2,0,True
udnisap,1,0.0,San Francisco,0,0,0,0,0,False
ukrbublik,1,0.0,[],[],[],[],[],[],False
ul,1,0.0,Sydney,0,0,0,0,0,False
ulikunitz,3,0.0,[],[],[],[],[],[],False
ulrikstrid,11,0.0,"Gothenburg, Sweden",0,0,0,0,0,False
ultramiraculous,2,0.0006986999005345885,[],[],[],[],[],[],False
ulysses4ever,4,0.0,"Boston, MA",0,0,0,0,0,False
umanghome,1,0.0,[],[],[],[],[],[],False
umbrella-kirill-starikov,2,0.0,"Russia, Taganrog",0,0,0,0,0,False
umdemir,1,0.0,[],[],[],[],[],[],False
umhan35,7,0.0,"Lowell, MA",0,0,0,0,0,False
umidbekkarimov,1,0.0,"Uzbekistan, Tashkent",0,0,0,0,0,False
umlaeute,4,0.0,,0,0,0,0,0,False
undergroundquizscene,1,0.0,London,0,0,0,0,0,False
undernewmanagement,2,0.0,,0,0,0,0,0,False
unixist,1,0.0,[],[],[],[],[],[],False
unqrf,1,0.0,,0,0,0,0,0,False
uppercasebrands,2,0.0,"New York, NY",0,0,0,0,0,False
uravgkarthik,2,0.00013776972886035446,Bengaluru India,2,0,0,2,0,False
urbanslug,1,0.0,,0,0,0,0,0,False
uri,1,0.0,[],[],[],[],[],[],False
urimashi,22,0.0,,0,0,0,0,0,False
uroboro,1,0.0,[],[],[],[],[],[],False
usikder,75,0.0001165028090414064,,2,0,0,2,0,True
usrbincc,3,0.0,,0,0,0,0,0,False
usrbowe,1,0.0,Singapore,1,10,0,1,2,False
usumeet,1,0.0,[],[],[],[],[],[],False
utkarsh867,1,0.0,[],[],[],[],[],[],False
utkugrkn,5,3.3501929741306415e-05,,0,0,0,0,0,False
uugan,1,0.0,[],[],[],[],[],[],False
uwemaurer,1,0.0,[],[],[],[],[],[],False
uzysjung,21,0.0,Korea,0,0,0,0,0,False
v-jizhang,92,0.00018382722171499867,,94,9,35,3,1,True
v0d1ch,8,0.0,,0,0,0,0,0,False
v1048576,7,0.0,,0,0,0,0,0,False
vTurbine,2,0.0,[],[],[],[],[],[],False
vadzim,2,0.0,[],[],[],[],[],[],False
vagarenko,2,0.0,[],[],[],[],[],[],False
vagrantc,39,0.0,,0,0,0,0,0,False
vaibhavjayaraman,2,3.735815191785343e-05,"Berkeley, CA",0,0,0,0,0,False
vaibhavsagar,2,0.0,[],[],[],[],[],[],False
vaintroub,2,0.0,[],[],[],[],[],[],False
vajanko,1,0.0,[],[],[],[],[],[],False
valencik,2,0.0,[],[],[],[],[],[],False
valeriyvan,1,0.0,Berlin/Odessa,0,0,0,0,0,False
